Source,supplier_source_string_upper,supplier_match_string_upper,supplier_id
SGMISPend,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LTD,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,01132885
SGMISPend,KORN FERRY (UK) LIMITED,KORN FERRY (UK) LIMITED,00763575
SGMISPend,KORRIE MECHANICAL & PLUMBING LIMITED,KORRIE MECHANICAL & PLUMBING LTD,SC460437
SGMISPend,KPMG LLP,KPMG LLP,OC301540
SGMISPend,KRONOS SYSTEMS LIMITED,KRONOS SYSTEMS LIMITED,02528089
SGMISPend,KSO RESEARCH LIMITED,KSO RESEARCH LIMITED,SC411250
SGMISPend,KUCHE EVENTS CIC,KÜCHE EVENTS COMMUNITY INTEREST COMPANY,SC577510
SGMISPend,KYLE & LOCHALSH COMMUNITY TRUST,KYLE & LOCHALSH COMMUNITY TRUST,SC430036
SGMISPend,L E WEST LTD,LE WEST UK LIMITED,05153851
SGMISPend,L S SMELLIE & SONS LTD,"L.S. SMELLIE & SONS, LIMITED",SC007954
SGMISPend,L&M PROPERTIES LIMITED,L&M PROPERTIES LIMITED,09134981
SGMISPend,LA PAPPARDELLA,LA PAPPARDELLA LIMITED,03693590
SGMISPend,LA POSTE,LA POSTE LIMITED,03225201
SGMISPend,LABEL PLANET LTD,LABEL PLANET LIMITED,04937718
SGMISPend,LABORATORY SPECIALIST SERVICES LIMITED,LABORATORY SPECIALIST SERVICES (UK) LIMITED,SC047277
SGMISPend,LAGGAN OUTDOOR,LAGGAN OUTDOOR LIMITED,SC331345
SGMISPend,LAKELAND.LIMITED,LAKELAND LIMITED,00809688
SGMISPend,LAMBDA ADVANCED TECHNOLOGY LTD,LAMBDA ADVANCED TECHNOLOGY LIMITED,04455465
SGMISPend,LAMBDATEK,LAMBDATEK LIMITED,07194136
SGMISPend,LANARKSHIRE ENTERPRISE SERVICES LIMITED,LANARKSHIRE ENTERPRISE SERVICES LIMITED,SC105922
SGMISPend,LAND ROVER EXPERIENCE,LAND ROVER EXPERIENCE LIMITED,05465727
SGMISPend,LAND USE CONSULTANTS,LAND USE CONSULTANTS LIMITED,02549296
SGMISPend,LANDMARK INFORMATION GROUP LIMITED,LANDMARK INFORMATION GROUP LIMITED,02892803
SGMISPend,LANGTHORNS PLANTERY,LANGTHORNS PLANTERY LIMITED,11351011
SGMISPend,LANGUAGE LINE LIMITED T/A LANGUAGE LINE SOLUTIONS,LANGUAGE LINE LIMITED,04823110
SGMISPend,LARGS CHANDLERS LTD,LARGS CHANDLERS LIMITED,SC254536
SGMISPend,LARGS YACHT HAVEN LTD,LARGS YACHT HAVEN LIMITED,01685301
SGMISPend,LARSENS MARINE SURVEYORS & CONSULTANTS LIMITED,LARSENS MARINE SURVEYORS & CONSULTANTS LTD.,08374861
SGMISPend,LAS DELICIAS,LAS DELICIAS LTD.,SC557999
SGMISPend,LAS PLANT HIRE LTD,LAS PLANT HIRE LTD,SC158583
SGMISPend,LASA,LASA LIMITED,05032902
SGMISPend,LAURA HARRISON,LAURA HARRISON LTD,08971866
SGMISPend,LAVAS GARAGE LIMITED,LAVA'S GARAGE LTD,SC257278
SGMISPend,LAW BRIEF PUBLISHING,LAW BRIEF PUBLISHING LIMITED,05966609
SGMISPend,LAW CENTRE NI,LAW CENTRE (N.I.),NI028090
SGMISPend,"LAW SOCIETY OF SCOTLAND, THE",LAW SOCIETY OF SCOTLAND EDUCATIONAL FOUNDATION,SC212094
SGMISPend,LAWRENCE SOLUTIONS,LAWRENCE SOLUTIONS LTD,05863815
SGMISPend,LAWSON HARDWICK LIMITED T/A 1ST CLASS SECRETARIAL SERVICES,LAWSON HARDWICK LIMITED,SC311027
SGMISPend,LBD CREATIVE LIMITED,LBD CREATIVE LTD,SC445916
SGMISPend,LBS WORLDWIDE LIMITED T/A FRESH 2O GLOBAL,LBS WORLDWIDE LIMITED,02961161
SGMISPend,LC PACKAGING UK LTD,LC PACKAGING UK LTD,01558016
SGMISPend,LE BISTROT,LE BISTROT LIMITED,SC603438
SGMISPend,LE FIGARO,LE FIGARO LIMITED,03891512
SGMISPend,"LEARNING & PERFORMANCE INSTITUTE LIMITED, THE",THE LEARNING AND PERFORMANCE INSTITUTE LIMITED,03114795
SGMISPend,LEARNING NEXUS LIMITED,LEARNING NEXUS LIMITED,10056772
SGMISPend,LEARNING TECH,LEARNING TECH LIMITED,11799497
SGMISPend,LEBARA,LEBARA LIMITED,04293563
SGMISPend,LECO INSTRUMENTS (UK) LIMITED,LECO INSTRUMENTS (U.K.) LIMITED,01125402
SGMISPend,LEE MACKAY JOINER CONTRACTOR LIMITED,LEE MACKAY JOINER CONTRACTOR LTD,SC506739
SGMISPend,LEGAL SERVICES AGENCY LIMITED,LEGAL SERVICES AGENCY LIMITED,SC123919
SGMISPend,LEICA GEOSYSTEMS LIMITED,LEICA GEOSYSTEMS LIMITED,00817794
SGMISPend,LEIDOS INNOVATIONS UK LIMITED,LEIDOS INNOVATIONS UK LTD,SC112421
SGMISPend,LEIPER ASSOCIATED PACKAGING,LEIPER ASSOCIATED PACKAGING LIMITED,SC226752
SGMISPend,"LEITH AGENCY, THE",THE LEITH AGENCY LIMITED,SC214812
SGMISPend,LEVANTE,LEVANTE LTD,12004938
SGMISPend,"LEVEN CAR COMPANY, THE",LEVEN CAR COMPANY LIMITED,SC464762
SGMISPend,LEWIS O'ROURKE LIMITED,LEWIS O'ROURKE LIMITED,10734447
SGMISPend,LEWIS TYRE SERVICE LTD,LEWIS TYRE SERVICE LIMITED,SC100369
SGMISPend,LEWS CASTLE COLLEGE,LEWS CASTLE COLLEGE (TRADING) LIMITED,SC145956
SGMISPend,LEZZETLI,LEZZETLI LIMITED,09442266
SGMISPend,LGC GENOMICS LIMITED,LGC GENOMICS LIMITED,07686158
SGMISPend,LGC LIMITED,LGC LIMITED,02991879
SGMISPend,LI-COR BIOSCIENCES UK LIMITED,LI-COR BIOSCIENCES UK LIMITED,04154721
SGMISPend,LIFTSHARE.COM LIMITED,LIFTSHARE.COM LTD,03968472
SGMISPend,LIGHTBULBS DIRECT LTD,LIGHTBULBS DIRECT LIMITED,04678891
SGMISPend,LIMAGRAIN UK LIMITED,LIMAGRAIN UK LIMITED,01305690
SGMISPend,LIMELIGHT CAREERS LIMITED,LIMELIGHT CAREERS LTD,SC165259
SGMISPend,"LINES BETWEEN LIMITED, THE",THE LINES BETWEEN LTD.,SC493413
SGMISPend,LINNHE LEISURE LIMITED,LINNHE LEISURE,SC173320
SGMISPend,LINX PRINTING TECHNOLOGIES LIMITED,LINX PRINTING TECHNOLOGIES LIMITED,02066629
SGMISPend,LIQUID LEVEL SYSTEMS LIMITED,LIQUID LEVEL SYSTEMS LIMITED,01802197
SGMISPend,LITTLE ESKIMO T/A FLAG AND BUNTING STORE,LITTLE ESKIMO LIMITED,05594565
SGMISPend,LITTLE'S CHAUFFEUR DRIVE LIMITED,LITTLE'S CHAUFFEUR DRIVE LIMITED,SC622741
SGMISPend,LIVE ACTIVE LEISURE LIMITED,LIVE ACTIVE LEISURE LIMITED,SC042641
SGMISPend,LIVE AND LEARN,LIVE AND LEARN,CE005404
SGMISPend,LIVE MUSIC NOW SCOTLAND,LIVE MUSIC NOW SCOTLAND,SC442910
SGMISPend,LK VALVES AND CONTROLS LIMITED,LK VALVES & CONTROLS LIMITED,04395646
SGMISPend,LLOYD LIMITED,LLOYD LIMITED,00786404
SGMISPend,LLOYDS REGISTER EMEA,LLOYD'S REGISTER EMEA,IP29592R
SGMISPend,LM INFORMATION DELIVERY,LM INFORMATION DELIVERY UK LTD,07487383
SGMISPend,LMDW,LMDW,05190012
SGMISPend,LOCH LEVENS LARDER,LOCH LEVENS LARDER LTD,SC636365
SGMISPend,LOCHS DIVING SERVICES LIMITED,LOCHS DIVING SERVICES LIMITED,SC283604
SGMISPend,LOCOFOCO DESIGN LIMITED,LOCOFOCO DESIGN LTD,SC546122
SGMISPend,LOFTHUS SIGNS LIMITED T/A PFI LOFTHUS,LOFTHUS SIGNS LIMITED,10953910
SGMISPend,LOGANAIR,LOGANAIR LIMITED,SC170072
SGMISPend,LOGIC FIRE & SECURITY,LOGIC FIRE AND SECURITY LTD,05008876
SGMISPend,LOMOND BOOKS LTD,LOMOND BOOKS LIMITED,SC317716
SGMISPend,LONDON ECONOMICS LIMITED,LONDON ECONOMICS LIMITED,04083204
SGMISPend,LONDON WALL INSTALLATIONS LIMITED,LONDON WALL INSTALLATIONS LIMITED,02505532
SGMISPend,LONGMANS LTD,LONGMANS LIMITED,00174659
SGMISPend,LORIEN RESOURCING LIMITED,LORIEN RESOURCING LIMITED,01333388
SGMISPend,LORRIMAR WEIGHING LIMITED,LORRIMAR WEIGHING LIMITED,04234765
SGMISPend,LOTHIAN BUSES LTD,LOTHIAN BUSES LIMITED,SC096849
SGMISPend,LOTHIAN MACHINERY RING LIMITED,LOTHIAN MACHINERY RING LIMITED,SP02394R
SGMISPend,LOTHIAN POWER,LOTHIAN POWER TOOLS LIMITED,SC140541
SGMISPend,LOTHIAN TRACTORS LIMITED,LOTHIAN TRACTORS LIMITED,SC095883
SGMISPend,LOVE JOY,LOVE+JOY PRODUCTIONS LTD,13738409
SGMISPend,LSR TRAINING AND DEVELOPMENT LIMITED,LSR TRAINING AND DEVELOPMENT LTD.,08826708
SGMISPend,"LTE GROUP, THE",LTE GROUP LIMITED,11726027
SGMISPend,LTS INTERNATIONAL LIMITED,LTS INTERNATIONAL LIMITED,SC100833
SGMISPend,LUCIDITY SOLUTIONS LIMITED,LUCIDITY SOLUTIONS LTD,SC483707
SGMISPend,"LUCY FAITHFULL FOUNDATION, THE",THE LUCY FAITHFULL FOUNDATION,02729957
SGMISPend,LYNCHWOOD DIAGNOSTICS LIMITED,LYNCHWOOD DIAGNOSTICS LIMITED,07318073
SGMISPend,LYRECO UK LTD,LYRECO UK LIMITED,00442696
SGMISPend,M.R. GAIR LTD,M.R. GAIR LTD,SC493942
SGMISPend,M2M CLOUD LIMITED,M2M CLOUD LIMITED,06016849
SGMISPend,M55 MANAGEMENT,M55 MANAGEMENT LTD,SC461147
SGMISPend,MACARTHUR GREEN LIMITED,MACARTHUR GREEN LTD,SC354076
SGMISPend,MACARTNEY UK LIMITED,MACARTNEY UK LIMITED,02794936
SGMISPend,MACDONALD BROS LTD.,MACDONALD BROS. LTD.,SC256349
SGMISPend,MACDUFF DIESELS LIMITED,MACDUFF DIESELS LTD.,SC177616
SGMISPend,MACDUFF SHIPYARDS LIMITED,MACDUFF SHIPYARDS LIMITED,SC063241
SGMISPend,MACE LIMITED,MACE LIMITED,02410626
SGMISPend,MACFARLANE GROUP UK LIMITED T/A EDWARD MCNEIL,MACFARLANE GROUP UK LIMITED,01630389
SGMISPend,MACGREGOR (GBR) LIMITED,MACGREGOR (GBR) LIMITED,08451463
SGMISPend,MACGREGOR INDUSTRIAL SUPPLIES LIMITED,MACGREGOR INDUSTRIAL SUPPLIES LIMITED,SC173566
SGMISPend,MACHRIHANISH AIRBASE COMMUNITY COMPANY,MACHRIHANISH AIRBASE COMMUNITY COMPANY,SC348209
SGMISPend,MACKAY & INGLIS LIMITED,MACKAY & INGLIS LIMITED,SC060615
SGMISPend,MACKAY HANNAH LIMITED,MACKAY HANNAH LIMITED,SC255955
SGMISPend,MACKAY MARINE SERVICES LIMITED,MACKAY MARINE SERVICES LIMITED,SC656615
SGMISPend,MACKAY PROPERTIES (PERTH) LIMITED,MACKAY PROPERTIES (PERTH) LIMITED,SC227327
SGMISPend,MACKLIN MOTORS,MACKLIN MOTORS LIMITED,03276155
SGMISPend,MACLEAN ELECTRICAL,MACLEAN ELECTRICAL LTD,SC592927
SGMISPend,MACLENNANS SUPERMARKET,MACLENNANS SUPERMARKET LIMITED,SC222015
SGMISPend,MACLEOD & MACLEOD,MACLEOD & MACLEOD LTD,SC672756
SGMISPend,MACQUEEN BROS,MACQUEEN BROS LIMITED,SC318812
SGMISPend,MACRON MARINE SERVICES LIMITED,MACRON MARINE SERVICES LIMITED,SC384965
SGMISPend,MACVECTOR,"MACVECTOR, INC.",FC027222
SGMISPend,MAGIQUE GALILEO SOFTWARE LIMITED,MAGIQUE GALILEO SOFTWARE LIMITED,06970021
SGMISPend,MAINSTREET CONSULTING LIMITED,MAINSTREET CONSULTING LIMITED,SC456769
SGMISPend,MAJESTIC WINE WAREHOUSES LIMITED,MAJESTIC WINE WAREHOUSES LIMITED,01594599
SGMISPend,MAKE DO AND GROW CIC,MAKE DO AND GROW CIC,SC562008
SGMISPend,MALAKOFF LIMITED,MALAKOFF LIMITED,SC242516
SGMISPend,MALMAISON,MALMAISON LIMITED,03141385
SGMISPend,MANORVIEW HOTELS LTD,MANORVIEW HOTELS LIMITED,SC276964
SGMISPend,MANSFIELD HOUSE HOTEL,MANSFIELD HOUSE HOTEL LTD,10716864
SGMISPend,MANUTAN UK LTD,MANUTAN UK LIMITED,01092975
SGMISPend,MANZO,MANZO STEAKERIA LIMITED,13886368
SGMISPend,MARINE ELECTRICAL ENGINEERING LIMITED,MARINE ELECTRICAL ENGINEERING LTD,SC489965
SGMISPend,MARINE LIGHTING UK LIMITED,MARINE LIGHTING (U.K) LIMITED,01874357
SGMISPend,MARINE WAREHOUSE,THE MARINE WAREHOUSE LIMITED,05152483
SGMISPend,MARISEC,MARISEC LIMITED,04900946
SGMISPend,MARITIME PROGRESS LIMITED,MARITIME PROGRESS LIMITED,01625919
SGMISPend,MARITIME PUBLICATIONS LIMITED T/A PORTS OF SCOTLAND,MARITIME PUBLICATIONS LIMITED,SC270138
SGMISPend,"MARKETING SOCIETY LIMITED, THE","MARKETING SOCIETY LIMITED,(THE)",00873769
SGMISPend,MARKIT GROUP LIMITED,MARKIT GROUP LIMITED,04185146
SGMISPend,MARKS&SPENCER PLC,MARKS AND SPENCER P.L.C.,00214436
SGMISPend,MARSDENS,MARSDENS LIMITED,05051897
SGMISPend,MARSHALL PUMP SYSTEMS,MARSHALL PUMP SYSTEMS LIMITED,00859839
SGMISPend,MARSTON BOOK SERVICES LIMITED,MARSTON BOOK SERVICES LIMITED,01186721
SGMISPend,MARSTON'S BESPOKE GROUP LIMITED,MARSTON'S BESPOKE GROUP LIMITED,11274852
SGMISPend,MARTA,MARTA LTD,12542214
SGMISPend,MARTIN MCCOLL,MARTIN MCCOLL LIMITED,00298945
SGMISPend,MARTIN SEDDON LIMITED,MARTIN SEDDON LIMITED,10098375
SGMISPend,MARYHILL INTEGRATION NETWORK,MARYHILL INTEGRATION NETWORK SCIO,CS000271
SGMISPend,MARYNSOL LIMITED,MARYNSOL LIMITED,SC534521
SGMISPend,MASON BONE PROJECTS LIMITED,MASON BONE PROJECTS LIMITED,SC486725
SGMISPend,MASON EVANS PARTNERSHIP LIMITED,MASON EVANS PARTNERSHIP LIMITED,SC156317
SGMISPend,MATHWORKS LIMITED,THE MATHWORKS LIMITED,03444214
SGMISPend,MATTER OF FOCUS LIMITED,MATTER OF FOCUS LTD,SC566111
SGMISPend,MATTHEW CLARK LTD,MATTHEW CLARK LIMITED,07600898
SGMISPend,MATTHEW WATSON,MATTHEW WATSON TRANSPORT LIMITED,07744705
SGMISPend,MAVERICK PHOTO AGENCY,MAVERICK PHOTO AGENCY LIMITED,SC350435
SGMISPend,MAX TRACTOR LIMITED,MAX TRACTOR LIMITED,SC268416
SGMISPend,MAXWELLTOWN INFORMATION CENTRE,MAXWELLTOWN INFORMATION CENTRE,SC228491
SGMISPend,MB AIR SYSTEMS LIMITED,MB AIR SYSTEMS LIMITED,SC210643
SGMISPend,MCCALLUM HAULAGE LIMITED,MCCALLUM HAULAGE LIMITED,SC245152
SGMISPend,MCCONECHY'S TYRE SERVICE LIMITED,MCCONECHY'S TYRE SERVICE LIMITED,SC062229
SGMISPend,MCKENZIES NEWSAGENTS LIMITED,MCKENZIES NEWSAGENTS LIMITED,SC340633
SGMISPend,MCLAREN TRACTORS LTD,MCLAREN TRACTORS LIMITED,SC257013
SGMISPend,MCLCREATE LIMITED,MCLCREATE LIMITED,03959765
SGMISPend,MCLEISH,MCLEISH LTD,10081951
SGMISPend,MCQUILKIN AND COMPANY,MCQUILKIN & CO LIMITED,SC494641
SGMISPend,MCSA GROUP LIMITED,MCSA GROUP LIMITED,01421913
SGMISPend,MEDIA & COMMUNICATIONS,MEDIA & COMMUNICATIONS LIMITED,03524325
SGMISPend,MEDIA TRAINING LIMITED,MEDIA TRAINING LTD.,02867466
SGMISPend,MEDICAL RESPONSE LOGISTICS LIMITED,MEDICAL RESPONSE LOGISTICS LIMITED,04018626
SGMISPend,MEDISUPPLIES LTD,MEDISUPPLIES LIMITED,03388533
SGMISPend,MEDIWORLD LIMITED,MEDIWORLD LIMITED,01936692
SGMISPend,MEDLOCK,MEDLOCK LTD,12747815
SGMISPend,MEETUPCALL,MEETUPCALL LIMITED,09660261
SGMISPend,MEGA FORTRIS UK LIMITED,MEGA FORTRIS (UK) LIMITED,03303919
SGMISPend,MELTING POT,THE MELTING POT,SC291663
SGMISPend,MELVILLE MANAGEMENT,MELVILLE MANAGEMENT LIMITED,09311820
SGMISPend,MERCHANT CITY PRINT,MERCHANT CITY PRINT LTD,SC570866
SGMISPend,MERRITT-HARRISON CATERING CONSULTANCY,MERRITT-HARRISON CATERING CONSULTANCY LIMITED,03135147
SGMISPend,METACHEM DIAGNOSTICS LIMITED,METACHEM DIAGNOSTICS LIMITED,01683672
SGMISPend,METALOGUE CONSULTING LLP,METALOGUE CONSULTING LLP,OC413803
SGMISPend,METHODS BUSINESS AND DIGITAL TECHNOLOGY LIMITED,METHODS BUSINESS AND DIGITAL TECHNOLOGY LIMITED,02485577
SGMISPend,METLAB SUPPLIES LIMITED,METLAB SUPPLIES LIMITED,01794167
SGMISPend,METRO BROADCAST LIMITED,METRO BROADCAST LIMITED,03671928
SGMISPend,METROHM UK LIMITED,METROHM UK LIMITED,02949769
SGMISPend,METROPLAN LTD,METROPLAN LIMITED,01348713
SGMISPend,METROPOLITAIN,METROPOLITAIN LTD,10248247
SGMISPend,METTLER-TOLEDO LIMITED,METTLER-TOLEDO LIMITED,00959974
SGMISPend,MGH SCOTLAND LIMITED,M G H SCOTLAND LIMITED,SC278796
SGMISPend,MICE CONCIERGE LTD,MICE CONCIERGE LIMITED,08121988
SGMISPend,MICHAEL LAIRD ARCHITECTS LIMITED,MICHAEL LAIRD ARCHITECTS LIMITED,SC255196
SGMISPend,MICHAEL RUBENSTEIN CONFERENCES LIMITED,MICHAEL RUBENSTEIN CONFERENCES LIMITED,08737338
SGMISPend,MICROBIOLOGY SOCIETY,MICROBIOLOGY SOCIETY,01039582
SGMISPend,MICROSCOPE SYSTEMS LIMITED,MICROSCOPE SYSTEMS LIMITED,SC422103
SGMISPend,MICROSCOPY SUPPLIES & CONSULTANTS LIMITED,MICROSCOPY SUPPLIES & CONSULTANTS LIMITED,SC139542
SGMISPend,MICT,MICT LIMITED,06799243
SGMISPend,MIDDLEBROOKS,MIDDLEBROOKS BUSINESS RECOVERY & ADVICE LIMITED,SC489989
SGMISPend,MIKE CROFT,MIKE CROFT MUSIC LLP,OC389079
SGMISPend,MILLENNIUM HOTELS,MILLENNIUM HOTELS LIMITED,03141048
SGMISPend,MILLIPORE UK LIMITED,MILLIPORE (U.K.) LIMITED,04130249
SGMISPend,MILTENYI BIOTEC LIMITED,MILTENYI BIOTEC LIMITED,03096272
SGMISPend,MILTON HOTELS LTD,MILTON HOTELS LIMITED,SC136639
SGMISPend,MINDGENIUS LIMITED,MINDGENIUS LTD.,SC312478
SGMISPend,MINTO BRANDING,MINTO BRANDING LIMITED,SC159788
SGMISPend,MIRAGE TELEVISION PRODUCTIONS,MIRAGE TELEVISION PRODUCTIONS LTD,SC403161
SGMISPend,MITIE FACILITIES SERVICES LIMITED,MITIE (FACILITIES SERVICES) LIMITED,00725583
SGMISPend,MITIE LANDSCAPES LIMITED,MITIE LANDSCAPES LIMITED,01383623
SGMISPend,MITREFINCH LIMITED,MITREFINCH LIMITED,01326934
SGMISPend,MJ COLYER PHILLIPS,MJ COLYER PHILLIPS LIMITED,10788547
SGMISPend,MK-LF PARTNERSHIP LIMITED,MK-LF PARTNERSHIP LIMITED,08495647
SGMISPend,MML MARINE LIMITED,MML MARINE LIMITED,SC498501
SGMISPend,MMO,MMO INC LTD,13159560
SGMISPend,MOGO DIRECT LTD,MOGO DIRECT LIMITED,04791607
SGMISPend,MOLES SEEDS (UK) LTD,MOLES SEEDS (U.K.) LTD,06301851
SGMISPend,MOMENTUM SCOTLAND,MOMENTUM SCOTLAND,SC127950
SGMISPend,MONEYWAY,MONEYWAY GROUP LIMITED,12348291
SGMISPend,MONIAIVE INITIATIVE (SCIO),MONIAIVE INITIATIVE (SCIO),CS001424
SGMISPend,MONO EQUIPMENT,MONO EQUIPMENT LIMITED,00537004
SGMISPend,MONOP,MONOP LIMITED,04615659
SGMISPend,MORAR MOTORS,MORAR MOTORS LIMITED,SC034079
SGMISPend,MORAY FIRST MARINE LIMITED,MORAY FIRST MARINE LTD,SC251028
SGMISPend,MORCO LIMITED,MORCO LIMITED,02347424
SGMISPend,MOREDUN RESEARCH INSTITUTE,MOREDUN RESEARCH INSTITUTE,SC149440
SGMISPend,MORNING NOON & NIGHT,MORNING NOON & NIGHT LIMITED,SC123950
SGMISPend,MORRISON MEDIA STRATEGIES LIMITED,MORRISON MEDIA STRATEGIES LIMITED,SC457192
SGMISPend,MORSE WATCHMANS UK LTD,MORSE WATCHMANS (UK) LIMITED,02399958
SGMISPend,MORTON FRASER,MORTON FRASER LIMITED,05950461
SGMISPend,MOTIVE SPOOLING & INSPECTION LIMITED,MOTIVE SPOOLING & INSPECTION LTD.,SC406526
SGMISPend,MOTT MACDONALD LIMITED,MOTT MACDONALD LIMITED,01243967
SGMISPend,MOULIN HOTEL,MOULIN HOTEL (PITLOCHRY) LIMITED(THE),SC078179
SGMISPend,MOUSER ELECTRONICS INC,MOUSER ELECTRONICS INC.,FC030204
SGMISPend,MP BIOMEDICALS UK,MP BIOMEDICALS UK LIMITED,05304739
SGMISPend,MPCC (UK) LIMITED,MPCC (UK) LIMITED,06665624
SGMISPend,MR MEMORY,MR MEMORY LIMITED,08155639
SGMISPend,MRH MARINE LIMITED,MRH MARINE LIMITED,SC181695
SGMISPend,MRI SOFTWARE EMEA LIMITED,MRI SOFTWARE EMEA LIMITED,01656218
SGMISPend,MSC INDUSTRIAL SUPPLY,MSC INDUSTRIAL SUPPLY CO,FC020431
SGMISPend,MTI TECHNOLOGY LIMITED,MTI TECHNOLOGY LIMITED,SC112019
SGMISPend,MUCKLE HEN PRODUCTIONS LIMITED,MUCKLE HEN PRODUCTIONS LTD.,SC255337
SGMISPend,MULTI - HEALTH SYSTEMS INC,MULTI-HEALTH SYSTEMS INC.,FC024428
SGMISPend,MUNIR AHMED,MUNIR AHMED LOGISTICS LTD,09879393
SGMISPend,MUNRO & NOBLE,MUNRO & NOBLE FINANCIAL SERVICES LIMITED,SC679815
SGMISPend,MUNRO SAWMILLS LIMITED,MUNRO SAWMILLS LTD.,SC228923
SGMISPend,MUNRO'S GARAGE,MUNRO'S GARAGE,SC564618
SGMISPend,MUNRO'S NURSERIES,MUNRO'S NURSERIES LIMITED,SC703251
SGMISPend,MURGITROYD & COMPANY,MURGITROYD & COMPANY LIMITED,SC144082
SGMISPend,MURRAY FARMCARE,MURRAY FARMCARE LIMITED,SC225423
SGMISPend,MURRAY HOUSE,MURRAY HOUSE LIMITED,03746021
SGMISPend,MURRAY SPORT AND MEDICINE LIMITED,MURRAY SPORT & MEDICINE LTD,SC487734
SGMISPend,MUSEUMS GALLERIES SCOTLAND,MUSEUMS GALLERIES SCOTLAND,SC074264
SGMISPend,MUSTANG ENGINEERING,MUSTANG ENGINEERING LIMITED,SC273548
SGMISPend,MY.MORRISONS.COM,MY MORRISONS.COM LIMITED,08534232
SGMISPend,MYDEX DATA SERVICES COMMUNITY INTEREST COMPANY,MYDEX DATA SERVICES COMMUNITY INTEREST COMPANY,SC319767
SGMISPend,NATIONAL CENTRE FOR SOCIAL RESEARCH,NATIONAL CENTRE FOR SOCIAL RESEARCH,04392418
SGMISPend,NATIONAL EXPRESS,NATIONAL EXPRESS LIMITED,00232767
SGMISPend,NATIONAL INSTITUTE OF ECONOMIC AND SOCIAL RESEARCH,NATIONAL INSTITUTE OF ECONOMIC AND SOCIAL RESEARCH(INCORPORATED)(THE),00341010
SGMISPend,NATIONAL MILK LABORATORIES LIMITED,NATIONAL MILK LABORATORIES LIMITED,SC145660
SGMISPend,NATIONAL MUSEUMS OF SCOTLAND,NATIONAL MUSEUMS OF SCOTLAND TRADING COMPANY LIMITED,SC107647
SGMISPend,NATIONAL NUMERACY,NATIONAL NUMERACY,07886294
SGMISPend,NATIONAL WINDSCREEN T/A WINDSCREENS SCOTLAND LIMITED,NATIONAL WINDSCREEN REPAIRS LTD,11611541
SGMISPend,NATURE METRICS LIMITED,NATURE METRICS LTD,09243907
SGMISPend,NATURESCAPE,NATURESCAPE LIMITED,05034196
SGMISPend,NCC GROUP SECURITY SERVICES LIMITED,NCC GROUP SECURITY SERVICES LIMITED,04474600
SGMISPend,NCC SERVICES LIMITED,NCC SERVICES LIMITED,02802141
SGMISPend,NCP LIMITED,NCP LIMITED,00931998
SGMISPend,NEARYS,NEARYS LTD,12331566
SGMISPend,NEATEBOX LIMITED,NEATEBOX LIMITED,SC409943
SGMISPend,NEOGEN EUROPE LIMITED,NEOGEN EUROPE LIMITED,SC186341
SGMISPend,NESTA,NESTA,07706036
SGMISPend,NETHERTHIRD COMMUNITY ACTION TRAINING,NETHERTHIRD COMMUNITY ACTION TRAINING,CS000879
SGMISPend,NETTITUDE LIMITED,NETTITUDE LTD,04705154
SGMISPend,NETTRACKERS LIMITED,NETTRACKERS LIMITED,10829263
SGMISPend,NETWORK SURETY LIMITED T/A CAMWEY TECHNOLOGY,NETWORK SURETY LIMITED,05365463
SGMISPend,NEW ROAD CAR SALES,NEW ROAD CAR SALES LIMITED,01651954
SGMISPend,NEW SCIENTIST,NEW SCIENTIST LIMITED,10644366
SGMISPend,NEW VERVE CONSULTING LIMITED,NEW VERVE CONSULTING LTD.,SC408161
SGMISPend,NEWS DIRECT (PERTH) LIMITED,NEWS DIRECT (PERTH) LIMITED,SC419841
SGMISPend,NEWSBEAT,NEWSBEAT LIMITED,03809648
SGMISPend,NEWSLINK LIMITED T/A WIREFAST LIMITED,NEWSLINK LIMITED,04965722
SGMISPend,NEWSQUEST (HERALD & TIMES) LIMITED,NEWSQUEST (HERALD & TIMES) LIMITED,SC011138
SGMISPend,NEWTYNE CONSULTANCY & TRAINING LIMITED,NEWTYNE CONSULTANCY AND TRAINING LIMITED,SC443269
SGMISPend,NEXT ACTION ASSOCIATES,NEXT ACTION ASSOCIATES LIMITED,06946935
SGMISPend,NEXUS GROUP,NEXUS GROUP LIMITED,12535495
SGMISPend,NHBS LTD,NHBS LTD.,01875194
SGMISPend,NHST GLOBAL PUBLICATIONS AS T/A INTRAFISH,NHST GLOBAL PUBLICATIONS AS,FC020155
SGMISPend,NIAB,NIAB.,03395389
SGMISPend,NICKEL AND DIME,NICKEL & DIME LIMITED,02840818
SGMISPend,NIELSEN NORTH SCOTLAND,NIELSEN NORTH SCOTLAND LTD,SC531728
SGMISPend,NISBETS PLC,NISBETS PLC,01693112
SGMISPend,NLA MEDIA ACCESS LIMITED,NLA MEDIA ACCESS LIMITED,03003569
SGMISPend,NOBLE BROTHERS,NOBLE BROTHERS LIMITED,05048544
SGMISPend,NOEL EAKIN & SONS LTD,NOEL EAKIN & SONS LIMITED,NI027852
SGMISPend,NORMAN SMITH EQUIPMENT (UK) LIMITED,NORMAN SMITH EQUIPMENT (UK) LIMITED,04320566
